Sentence#,Word,Tag;
,подъемники,B-PRODUCT;
,модели,O;
,JLG600AJ,B-PRODUCT;
,(11 ед.),O;
,и,O;
,модели,O;
,JLG1250AJP,B-PRODUCT;
,(3 ед.),O;
196,Вертолёты,B-ORG;
",России"",I-ORG";
,госкорпорации,B-ORG;
,Ростех,I-ORG;
,поставил,O;
,первый,O;
,Ансат,B-PRODUCT;
,для,O;
,МЧС,B-ORG;
,России,B-GPE;
,который,O;
,уже,O;
,поступил,O;
,в,O;
,распоряжение,O;
,Северо,B-ORG;
,Западного,B-ORG;
,авиационно,I-ORG;
,спасательного,I-ORG;
,центра,I-ORG;
,МЧС,I-ORG;
"197,Дом-2"",B-ORG";
,по,O;
,ошибке,O;
,чуть,O;
,не,O;
,купил,O;
,сталинскую,O;
,высотку,O;
,в,O;
,Москве,B-GPE;
,Афиша,B-ORG;
,Daily,I-ORG;
198,Евросоюз,B-PER;
,поставил,O;
,цели,O;
,в,O;
,области,O;
,энергетики,O;
,которые,O;
,полностью,O;
,совпадают,O;
,с,O;
,текущим,O;
,проектом,O;
199,Ижнефтемаш,B-FAC;
",Ижнефтемаш"",B-FAC";
,поставил,O;
",""Татнефти"",B-ORG";
,850,O;
,глубинных,B-PRODUCT;
,штанговых,I-PRODUCT;
,насосов,I-PRODUCT;
"199,Ижнефтемаш"",B-FAC";
,поставил,O;
,АНК,B-ORG;
",""Башнефть"",I-ORG";
,крупную,O;
,партию,O;
,оборудования,B-PRODUCT;
,для,O;
,нефтедобычи,O;
"200,Ижнефтемаш"",B-FAC";
,поставил,O;
,нефтедобывающее,B-PRODUCT;
,оборудование,I-PRODUCT;
,в,O;
,Белоруссию,B-GPE;
,и,O;
,Узбекистан,B-GPE;
"201,Иргиредмет"",B-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,А,O;
,А / С ,O;
",""Амур"",B-ORG";
",""Высочайшего"",B-ORG";
, и,O;
",""Петропавловска"",B-ORG";
,15.10.2012,B-DATE;
,ОАО,B-ORG;
",""Иргиредмет"",I-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,Артели,B-ORG;
,старателей,O;
",""Амур"",B-ORG";
,входит,O;
,в,O;
",""Русскую,B-ORG";
",Платину"",I-ORG";
,ОАО,B-ORG;
",""Высочайший"",I-ORG";
,и,O;
,ГК,B-ORG;
",""Петропавловск"",I-ORG";
"202,Иргиредмет"",B-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,А / С,O;
",""Амур"",B-ORG";
",""Высочайшего"",B-ORG";
,и,O;
",""Петропавловска"",B-ORG";
,15.10.2012,B-DATE;
,ОАО,B-ORG;
",""Иргиредмет"",I-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,Артели,B-ORG;
,старателей,O;
",""Амур"",B-ORG";
,входит,O;
,в,O;
",""Русскую,B-ORG";
",Платину"",I-ORG";
,ОАО,B-ORG;
",""Высочайший"",I-ORG";
,и,O;
,ГК,B-ORG;
",""Петропавловск"",I-ORG";
"203,Иргиредмет"",B-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,А / С,O;
",""Амур"",B-ORG";
",""Высочайшего"",B-ORG";
,и,O;
",""Петропавловска"",B-ORG";
,15.10.2012,B-DATE;
,ОАО,B-ORG;
",""Иргиредмет"",I-ORG";
,поставляет ,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,Артели,B-ORG;
,старателей,O;
",""Амур"",B-ORG";
,входит,O;
,в,O;
",""Русскую,B-ORG";
",Платину"",I-ORG";
,ОАО,B-ORG;
",""Высочайший"",I-ORG";
,и,O;
,ГК,B-ORG;
",""Петропавловск"",I-ORG";
"204,Иргиредмет"",B-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов ,O;
,А / С,O;
",""Амур"",B-ORG";
",""Высочайшего"",B-ORG";
, и,O;
",""Петропавловска"",B-ORG";
,15.10.2012,B-DATE;
,ОАО,B-ORG;
",""Иргиредмет"",B-ORG";
,поставляет,O;
,оборудование,B-PRODUCT;
,для,O;
,россыпных,O;
,месторождений,O;
,драгметаллов,O;
,Артели,B-ORG;
,старателей,O;
",""Амур"",B-ORG";
,входит,O;
,в,O;
",""Русскую,B-ORG";
",Платину"",I-ORG";
,ОАО ,B-ORG;
",""Высочайший"",I-ORG";
,и,O;
,ГК,B-ORG;
",""Петропавловск"",I-ORG";
"205,КАМАЗ"",B-ORG";
,поставил,O;
,в,O;
,Нерюнгри,B-GPE;
,партию,O;
,самосвалов,B-PRODUCT;
,в,O;
,адрес,O;
,международной,O;
,золотодобывающей,O;
,компании,B-ORG;
,Nordgold,I-ORG;
,сообщается,O;
,на,O;
,сайте,O;
,компании,B-ORG;
"206,Камаз"",B-ORG";
,поставил,O;
,партию,O;
,из,O;
,25,O;
,спецавтомобилей,B-PRODUCT;
,и,O;
,автобусов,B-PRODUCT;
,компании,B-ORG;
",""Газпром,I-ORG";
,трансгаз,I-ORG;
",Томск"",I-ORG";
,для,O;
,реализации ,O;
,проекта,B-PER;
",""Сила,I-PER";
",Сибири"",I-PER";
"207,Ливерпуль"",B-PER";
,поставил,O;
,его,O;
,под,O;
,сомнение,O;
,клуб,B-PER;
,считает,O;
,что,O;
,у,O;
,New Balance,B-ORG;
,нет,O;
,таких,O;
,возможностей,O;
,как,O;
,у,O;
,Nike,B-ORG;
,чтобы,O;
,адекватно,O;
,отвечать,O;
,условиям,O;
"208,Локомотив"",B-PER";
,отказался,O;
,от,O;
,трансфера,O;
,Баделя,B-PER;
,из,O;
,за,O;
,его,O;
,запросов,O;
,по,O;
,зарплате,O;
","" СЭ"",B-WORK OF ART";
",""Локомотив"",B-PER";
,отказался,O;
,от,O;
,приобретения,O;
,полузащитника,B-PER;
",""Лацио"",B-PER";
,Милана,B-PER;
,Баделя,I-PER;
,выступающего,O;
,за,O;
",""Фиорентину"",B-PER";
,на,O;
,правах,O;
,аренды,O;
209,Локхид,B-ORG;
",Мартин"",I-ORG";
,Lockheed,B-ORG;
,Martin,I-ORG;
,объявила,O;
,о ,O;
, поставке,O;
,командованию,O;
,ВВС,B-PER;
,США,B-GPE;
,2000-й,O;
,ракеты,B-PRODUCT;
,крылатой,O;
,большой,O;
,дальности,O;
,AGM-158,I-PRODUCT;
,JASSM,I-PRODUCT;
,Joint,B-PRODUCT;
,Air-to-Surface,I-PRODUCT;
,Standoff,I-PRODUCT;
,Missile,I-PRODUCT;
,класса,O;
",""воздух-земля"",O";
"210,Машпром"",B-ORG";
,заключил,O;
,договор,B-LAW;
,с,O;
,ОАО,B-ORG;
",""АЛРОСА"",I-ORG";
,на,O;
,разработку,O;
,и,O;
,поставку,O;
,барабанных,B-PRODUCT;
,печей,I-PRODUCT;
211,Металлоинвест,B-ORG;
,поставляет,O;
,Группе,B-ORG;
,ЧТПЗ,I-ORG;
,заготовку,O;
,для,O;
,производства,O;
,бесшовных,B-PRODUCT;
,труб,I-PRODUCT;
, и,O;
,стальной,B-PRODUCT;
,лист,I-PRODUCT;
,для,O;
,изготовления,O;
,труб,B-PRODUCT;
,большого ,O;
,диаметра,O;
"212,Мечел-Сервис"",B-ORG";
,поставил,O;
,металлопрокат,B-PRODUCT;
,на,O;
,строительство,O;
,гипермаркета,B-ORG;
",""Леруа,I-ORG";
",Мерлен"",I-ORG";
,в,O;
,Новосибирске,B-GPE;
213,В,O;
,рамах,O;
,выставки,O;
,специалисты,B-PER;
,и,O;
,представители,B-PER;
,этих,O;
,заводов,O;
,в,O;
,Узбекистане,B-GPE;
214,ООО,B-FAC;
,SN,I-FAC;
,INVEST,I-FAC;
,ЧП,B-FAC;
,Planeta,I-FAC;
,Servis,I-FAC;
,обсудят,O;
,вопросы,O;
,закупок,O;
,и,O;
,поставок,O;
,сельскохозяйственной,B-PRODUCT;
,техники,I-PRODUCT;
,в,O;
,Узбекистан,B-GPE;
215,В,O;
,рамках,O;
,развития,O;
,сотрудничества,O;
,с,O;
,Республикой,B-GPE;
,Беларусь,I-GPE;
,Роснефть,B-ORG;
,заключила,O;
,договоры,O;
,с,O;
,ОАО,B-ORG;
,Нафтан,I-ORG;
,ЗАО,B-ORG;
,БНК,I-ORG;
,ОАО,B-ORG;
,Мозырский,I-ORG;
,НПЗ,I-ORG;
,на,O;
,поставку,O;
,нефти,B-PRODUCT;
,общим,O;
,объемом,O;
,до,O;
,9,O;
,млн,O;
,тонн,O;
,в,O;
,период,O;
,по,O;
,декабрь,B-DATE;
,2020,I-DATE;
,года,I-DATE;
216,В,O;
,рамках,O;
,сотрудничества,O;
,ООО,B-ORG;
,ФОЛЬКСВАГЕН,I-ORG;
,Груп,I-ORG;
,Рус,I-ORG;
,и,O;
,Gett,B-ORG;
,партнеры,B-PER;
,ООО,B-ORG;
,ГетТакси,I-ORG;
,Рус,I-ORG;
,получают,O;
,особые,O;
,условия,O;
,на,O;
,приобретение,O;
,новых,B-PRODUCT;
,автомобилей,I-PRODUCT;
,Audi,I-PRODUCT;
217,В,O;
,рамках,O;
,сотрудничества,O;
,Сбербанк,B-ORG;
,приобретает,O;
,три,O;
,четверти,O;
,доли,O;
,в,O;
,уставном,O;
,капитале,O;
,Яндекс,B-ORG;
218,В,O;
,середине,B-DATE;
,1953,I-DATE;
,года,I-DATE;
,Hino,B-ORG;
,купила,O;
,французскую,O;
,лицензию,O;
,компании,O;
,Рено,B-ORG;
,и,O;
,начала,O;
,выпускать,O;
,грузовые,B-PRODUCT;
,автомобили,I-PRODUCT;
,Контесса,I-PRODUCT;
,900,I-PRODUCT;
219,В,O;
,соответствии,O;
,с,O;
,Данными,O;
,и,O;
,лимитами,O;
,бюджетных,O;
,обязательств,O;
,на,O;
,текущий,O;
,финансовый,O;
,год,O;
,доведенными,O;
,Роспечатью,B-ORG;
,до,O;
,ОАО,B-ORG;
,Московская,I-ORG;
,специализированная,I-ORG;
,типография,I-ORG;
,№ 27,I-ORG;
,разработана,O;
,и,O;
,утверждена,O;
,Роспечатью,B-ORG;
,спецификация,O;
,приобретаемого,O;
,специального,O;
,оборудования,O;
,с,O;
,целью,O;
,выпуска,O;
,литературы,O;
,для,O;
,инвалидов,B-PER;
,по,I-PER;
,зрению,I-PER;
220,В,O;
,соответствии,O;
,с,O;
,подписанным,O;
,контрактом,O;
,во,O;
,втором,B-DATE;
,полугодии,I-DATE;
,2012,I-DATE;
,года,I-DATE;
,НОВАТЭК,B-ORG;
,Челябинск,I-ORG;
,поставит,O;
,ЧМК,B-FAC;
,и,O;
,Уральской,B-FAC;
",кузнице"",I-FAC";
,0.7,B-PRODUCT;
,миллиардов,I-PRODUCT;
,кубических,I-PRODUCT;
,метров,I-PRODUCT;
,газа,I-PRODUCT;
221,В,O;
,соответствии,O;
,с,O;
,условиями,O;
,соглашения,O;
,Qatargas,B-ORG;
,будет,O;
,поставлять,O;
,0.5,O;
,млн,O;
,т / год,O;
,СПГ,B-PRODUCT;
,в,O;
,течение,O;
,15,B-DATE;
,лет,I-DATE;
,начиная,O;
,с,O;
,2013,B-DATE;
,г.,I-DATE;
222,Дружба,O;
,KEPCO,B-ORG;
,и,O;
,Qatargas,B-ORG;
,по,O;
,поставкам,O;
,газа,B-PRODUCT;
,как,O;
,сырья,O;
,для,O;
,выработки,O;
,электроэнергии,O;
,укрепилась,O;
,после,O;
,землетрясения,O;
,на,O;
,АЭС,B-FAC;
,в,O;
,Фукусиме,B-FAC;
,Дайичи,I-FAC;
,в,O;
,2011,B-DATE;
,г.,I-DATE;
223,В,O;
,июне,B-DATE;
,2012,I-DATE;
,г,I-DATE;
,Qatargas,B-ORG;
,заключил,O;
,аналогичное,O;
,долгосрочное,O;
,соглашение,B-LAW;
,с,O;
,Tokyo,B-ORG;
,Electric,I-ORG;
,Power,I-ORG;
,Company,I-ORG;
,TEPCO,B-ORG;
224,В,O;
,течение,O;
,2020,B-DATE;
,2021,I-DATE;
,годов,I-DATE;
,Ижнефтемаш,B-FAC;
,поставит,O;
,Роснефти,B-ORG;
,356,O;
,станций,B-PRODUCT;
,управления,I-PRODUCT;
,УЭЦН,I-PRODUCT;
,с,O;
,рабочим,O;
,током,O;
,250,O;
,А,O;
,и,O;
,460,O;
,станций,B-PRODUCT;
,с,O;
,рабочим,O;
,током,O;
,400,O;
,А,O;
,Объем,O;
,поставок,O;
,станций,B-PRODUCT;
,управления,I-PRODUCT;
,в,O;
,2020,B-DATE;
,году,I-DATE;
,в,O;
,2.2,O;
,раза,O;
,превышает,O;
,объем,O;
,отгруженной,O;
,продукции,O;
,в,O;
,адрес,O;
,ведущей,O;
,нефтедобывающей,O;
,компании,O;
,России,B-GPE;
,в,O;
,2019,B-DATE;
,году,I-DATE;
225,В,O;
,то,O;
,же,O;
,время,O;
,Citroen,B-ORG;
,приобретает,O;
,контрольный,O;
,пакет,O;
,акций,O;
,Maserati,B-PRODUCT;
,Заключен,O;
,договор,B-LAW;
,с,O;
,немецкой,O;
,компанией,O;
,NSU,B-ORG;
,Motorenwerke,I-ORG;
,на,O;
,разработку,O;
,нового,B-PRODUCT;
,двигателя,I-PRODUCT;
,производство,O;
,которого,O;
,должно,O;
,быть,O;
,налажено,O;
,на,O;
,совместном,O;
,производстве,O;
,Comobil,B-FAC;
,в,O;
,Женеве,B-GPE;
226,В,O;
,то,O;
,же,O;
,время,O;
,контролируемая,O;
,Интер,B-ORG;
,РАО,I-ORG;
,фирма,O;
,РН,B-ORG;
,энерго,I-ORG;
,поставляет,O;
,электроэнергию,B-PRODUCT;
,на,O;
,все,O;
,предприятия,O;
,нефтяной,O;
,компании,O;
,В,O;
,том,O;
,же,O;
,1995,B-DATE;
,году,I-DATE;
,случилось,O;
,самое,O;
,пожалуй,O;
,знаковое,O;
,событие,O;
,AMD,B-ORG;
,не,O;
,без,O;
,помощи,O;
,Microsoft,B-ORG;
,купила,O;
,маленькую,O;
,компанию,O;
,NextGen,B-ORG;
,которая,O;
,также,O;
,занималась,O;
,разработкой,O;
,клонов,O;
,процессоров,B-PRODUCT;
,Intel,I-PRODUCT;
227,В,O;
,ходе,O;
,проверки,O;
,установлено,O;
,что,O;
,08.04.2019,B-DATE;
,между,O;
,администрацией,O;
,сельского,O;
,поселения,O;
,Кротовка,B-GPE;
,муниципального,O;
,района,O;
,Кинель,B-GPE;
,Черкасский,I-GPE;
,Самарской,I-GPE;
,области,I-GPE;
,и,O;
,ПАО,B-ORG;
,Ростелеком,I-ORG;
,заключен,O;
,договор,B-LAW;
,согласно,O;
,которому,O;
,ПАО,B-ORG;
,Ростелеком,I-ORG;
,поставляет,O;
